Sector_LB,Sector_UB,Sigma_Max,ESG_Min,L_Min,Optimization_Successful,Message,Optimal_Weights,Portfolio_Return,Portfolio_Risk,Sharpe_Ratio
0.1,0.6,0.11,50,40000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.6,0.11,50,120000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.6,0.11,50,200000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.6,0.11,50,280000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.6,0.11,50,360000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.6,0.11,50,440000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.6,0.11,65,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,65,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,65,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,65,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,65,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,65,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,80,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,80,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,80,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,80,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,80,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.11,80,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,35,40000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.16000000000000003,35,120000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.16000000000000003,35,200000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.16000000000000003,35,280000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.16000000000000003,35,360000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.16000000000000003,35,440000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.16000000000000003,50,40000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.16000000000000003,50,120000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.16000000000000003,50,200000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.16000000000000003,50,280000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.16000000000000003,50,360000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.16000000000000003,50,440000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.16000000000000003,65,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,65,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,65,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,65,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,65,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,65,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,80,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,80,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,80,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,80,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,80,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.16000000000000003,80,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,35,40000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.21000000000000002,35,120000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.21000000000000002,35,200000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.21000000000000002,35,280000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.21000000000000002,35,360000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.21000000000000002,35,440000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.21000000000000002,50,40000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.21000000000000002,50,120000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.21000000000000002,50,200000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.21000000000000002,50,280000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.21000000000000002,50,360000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.21000000000000002,50,440000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.21000000000000002,65,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,65,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,65,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,65,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,65,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,65,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,80,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,80,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,80,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,80,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,80,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.21000000000000002,80,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,35,40000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.26,35,120000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.26,35,200000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.26,35,280000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.26,35,360000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.26,35,440000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.6,0.26,50,40000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.26,50,120000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.26,50,200000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.26,50,280000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.26,50,360000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.26,50,440000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.6,0.26,65,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,65,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,65,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,65,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,65,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,65,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,80,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,80,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,80,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,80,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,80,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.6,0.26,80,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,35,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,35,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,35,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,35,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,35,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,35,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,50,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,50,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,50,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,50,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,50,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,50,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,65,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,65,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,65,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,65,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,65,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,65,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,80,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,80,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,80,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,80,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,80,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.01,80,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,35,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,35,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,35,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,35,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,35,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,35,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,50,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,50,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,50,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,50,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,50,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,50,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,65,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,65,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,65,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,65,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,65,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,65,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,80,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,80,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,80,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,80,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,80,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.060000000000000005,80,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,35,40000,True,,"[1.00000000e-01 1.43010160e-01 1.18172957e-01 1.86702098e-01
 1.28985235e-01 1.61781886e-01 7.29545836e-18 1.03360067e-01
 5.79875974e-02 6.26661095e-17]",0.12729936728302596,0.10943217593778938,1.1610561147355565
0.1,0.8,0.11,35,120000,True,,"[1.00000000e-01 1.43010160e-01 1.18172957e-01 1.86702098e-01
 1.28985235e-01 1.61781886e-01 7.29545836e-18 1.03360067e-01
 5.79875974e-02 6.26661095e-17]",0.12729936728302596,0.10943217593778938,1.1610561147355565
0.1,0.8,0.11,35,200000,True,,"[1.00000000e-01 1.43010160e-01 1.18172957e-01 1.86702098e-01
 1.28985235e-01 1.61781886e-01 7.29545836e-18 1.03360067e-01
 5.79875974e-02 6.26661095e-17]",0.12729936728302596,0.10943217593778938,1.1610561147355565
0.1,0.8,0.11,35,280000,True,,"[1.00000000e-01 1.43010160e-01 1.18172957e-01 1.86702098e-01
 1.28985235e-01 1.61781886e-01 7.29545836e-18 1.03360067e-01
 5.79875974e-02 6.26661095e-17]",0.12729936728302596,0.10943217593778938,1.1610561147355565
0.1,0.8,0.11,35,360000,True,,"[1.00000000e-01 1.43010160e-01 1.18172957e-01 1.86702098e-01
 1.28985235e-01 1.61781886e-01 7.29545836e-18 1.03360067e-01
 5.79875974e-02 6.26661095e-17]",0.12729936728302596,0.10943217593778938,1.1610561147355565
0.1,0.8,0.11,35,440000,True,,"[1.00000000e-01 1.43010160e-01 1.18172957e-01 1.86702098e-01
 1.28985235e-01 1.61781886e-01 7.29545836e-18 1.03360067e-01
 5.79875974e-02 6.26661095e-17]",0.12729936728302596,0.10943217593778938,1.1610561147355565
0.1,0.8,0.11,50,40000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.8,0.11,50,120000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.8,0.11,50,200000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.8,0.11,50,280000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.8,0.11,50,360000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.8,0.11,50,440000,True,,"[1.00000000e-01 1.42933809e-01 1.18170249e-01 1.86753922e-01
 1.29013490e-01 1.61709239e-01 8.57151872e-17 1.03378130e-01
 5.80411624e-02 0.00000000e+00]",0.12729505556822357,0.1094284556223364,1.1610561858340929
0.1,0.8,0.11,65,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,65,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,65,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,65,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,65,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,65,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,80,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,80,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,80,200000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,80,280000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,80,360000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.11,80,440000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.16000000000000003,35,40000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.8,0.16000000000000003,35,120000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.8,0.16000000000000003,35,200000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.8,0.16000000000000003,35,280000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.8,0.16000000000000003,35,360000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.8,0.16000000000000003,35,440000,True,,"[1.00000000e-01 1.42978556e-01 1.18136010e-01 1.86799401e-01
 1.29106111e-01 1.61709876e-01 5.12822641e-19 1.03364166e-01
 5.79058801e-02 7.60023463e-17]",0.12728395354581595,0.10941891111598857,1.1610560001781443
0.1,0.8,0.16000000000000003,50,40000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.8,0.16000000000000003,50,120000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.8,0.16000000000000003,50,200000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.8,0.16000000000000003,50,280000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.8,0.16000000000000003,50,360000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.8,0.16000000000000003,50,440000,True,,"[1.00000000e-01 1.42792324e-01 1.18209403e-01 1.86794113e-01
 1.28929612e-01 1.61895658e-01 1.81411783e-17 1.03233437e-01
 5.81454518e-02 9.92411289e-18]",0.12733499074763663,0.10946288894044003,1.1610557853552606
0.1,0.8,0.16000000000000003,65,40000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.16000000000000003,65,120000,False,Positive directional derivative for linesearch,,,,
0.1,0.8,0.16000000000000003,65,200000,False,Positive directional derivative for linesearch,,,,
